LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID15834,15834,1,1.07566750049591,2669.128594229454,1679.677703415329,0,42,42,10,1,,94.1203438395416,97,59,117,32848,15.583935284834,0.151136372432633,1.58591016311737
ID15908,15908,1,1.06899261474609,2668.606838056471,1679.790032804398,0,43,43,10,1,,93.8796561604585,96,57,116,32764,15.3666815230504,0.150026547252312,1.5939755083127
ID15984,15984,1,1.04778325557709,2668.5112009096133,1679.0231327316055,0,44,44,10,1,,94.7593123209169,97,57,118,33071,15.0491323913585,0.145389775964988,1.59853076246114
ID16059,16059,1,1.08774256706238,2668.401578097531,1678.2568400702248,0,45,45,10,1,,95.3638968481375,97,56,117,33282,15.2867970510923,0.152255958439233,1.64862856343026
ID16129,16129,1,1.04957854747772,2668.2674573416916,1678.6524031088136,0,46,46,10,1,,95.1518624641834,98,55,117,33208,14.8224115114752,0.144806743412229,1.62399628160419
ID16202,16202,1,1.12329077720642,2667.314067902455,1678.708881353287,0,47,47,10,1,,97.8022922636103,100,63,121,34133,14.5633138286915,0.154685906728775,1.7993087972662
ID16277,16277,1,1.10536277294159,2668.3158801843724,1679.8151281125845,0,48,48,10,1,,96.919770773639,99,58,117,33825,15.0966002092636,0.15375100153602,1.71107514287446
ID16347,16347,1,1.09989202022553,2666.6995368336766,1679.314291726939,0,49,49,10,1,,95.2893982808023,99,54,118,33256,15.8976405006362,0.154564663397518,1.60484783022428
ID16416,16416,1,1.03913950920105,2666.950147059897,1681.3289895900257,0,50,50,10,1,,93.0974212034384,95,52,115,32491,15.1624050801137,0.145672619554112,1.56140996862278
ID16490,16490,1,1.04799199104309,2667.267316579029,1681.073719893866,0,51,51,10,1,,94.1661891117479,96,55,117,32864,15.5317954413133,0.147668893279822,1.56018370596953
ID16561,16561,1,1.09159970283508,2667.5057596126967,1681.3612409438324,0,52,52,10,1,,93.9971346704871,96,57,118,32805,15.6996776025422,0.154305005689691,1.60071241227042
ID16711,16711,1,1.10160458087921,2666.164587226835,1679.6882138981584,0,53,53,10,1,,96.6246418338109,98,58,118,33722,15.5200859919029,0.153034932856288,1.65261572859419
ID16637,16637,1,1.10992193222046,2666.5280175344437,1679.147391032328,0,54,54,10,1,,96.5616045845272,98,57,118,33700,15.3056902405527,0.155166879406768,1.69486787260891
ID16777,16777,1,1.06480407714844,2666.1397565410894,1679.1261565356049,0,55,55,10,1,,95.2091690544413,97,57,116,33228,14.5818863642441,0.147936223753559,1.68287488508719
ID16847,16847,1,1.11067247390747,2665.389179701031,1679.2123484539804,0,56,56,10,1,,96.5730659025788,98,60,118,33704,15.4703448998514,0.156009235832632,1.68490346911267
ID16913,16913,1,1.11567342281342,2664.8136549970113,1678.3884349033126,0,57,57,10,1,,95.7793696275072,98,55,120,33427,16.1867701283392,0.157094848884332,1.60669985845792
ID16983,16983,1,1.10300493240356,2665.111171117945,1679.3762664302496,0,58,58,10,1,,95.323782234957,98,57,118,33268,15.9871008175386,0.155106009313065,1.60128386908923
ID17059,17059,1,1.04254424571991,2665.329156755486,1678.233142632262,0,59,59,10,1,,96.3409742120344,100,61,118,33623,14.5136107412778,0.141611040051265,1.64681384956212
ID17145,17145,1,1.08994698524475,2664.9254341500377,1679.2020937756738,0,60,60,10,1,,95.6389684813754,98,57,118,33378,15.7299872880539,0.151814064931716,1.60275130401081
ID17221,17221,1,1.0910530090332,2665.7497218679728,1680.1572060406538,0,61,61,10,1,,97.4355300859599,98,62,118,34005,14.8731996328556,0.15144972549234,1.72332207266748
ID17297,17297,1,1.11069715023041,2665.717057431133,1678.8221586666723,0,62,62,10,1,,98.1805157593123,100,61,118,34265,15.202618829447,0.153070963165471,1.71464286755385
ID17374,17374,1,1.1154248714447,2665.1351952516166,1678.4499559660567,0,63,63,10,1,,96.0687679083095,99,58,118,33528,15.6895482424543,0.154386468100512,1.63779591046087
ID17446,17446,1,1.1016811132431,2666.194929181066,1678.863128257468,0,64,64,10,1,,96.2865329512894,100,56,118,33604,15.4577052453066,0.152658219761481,1.64994764956959
ID17528,17528,1,1.08548820018768,2666.4146556244345,1679.0418084505088,0,65,65,10,1,,96.6332378223496,99,61,117,33725,14.3191310058342,0.148976326369328,1.75003222076706
ID17602,17602,1,1.09063112735748,2666.194627439259,1679.168925622813,0,66,66,10,1,,96.2234957020057,98,58,117,33582,14.9278501711887,0.153322960749895,1.71383937912587
ID17677,17677,1,1.09751260280609,2665.8476901135236,1679.16520546047,0,67,67,10,1,,96.5300859598854,98,60,118,33689,15.1980161758778,0.152446304855516,1.68035865950277
ID17761,17761,1,1.08260035514832,2665.731004903788,1679.4813116059001,0,68,68,10,1,,96.1404011461318,99,55,116,33553,15.3774465714244,0.151230892000326,1.64259228113023
ID17910,17910,1,1.10991036891937,2665.686549360643,1679.4838175862328,0,69,69,10,1,,97.8223495702006,100,58,119,34140,15.1866723248622,0.152518414872654,1.70482526446457
ID17835,17835,1,1.0912116765976,2665.4697944386594,1678.821607220525,0,70,70,10,1,,97.3581661891117,100,63,118,33978,14.4407458759948,0.150617757594552,1.76505344643144
ID17977,17977,1,1.12299787998199,2665.5243711982566,1677.5363812603077,0,71,71,10,1,,96.9083094555874,100,56,120,33821,15.5638346173402,0.154749158488224,1.6688413323813
ID18053,18053,1,1.12059354782105,2665.2867894866313,1678.2152999701514,0,72,72,10,1,,97.3008595988539,100,56,119,33958,15.3227171277978,0.153760627106141,1.69254535726899
ID18118,18118,1,1.09791457653046,2664.9056468034446,1679.0128881282337,0,73,73,10,1,,96.9770773638969,99,58,117,33845,15.035763555155,0.152593588765221,1.70778693629727
ID18193,18193,1,1.11691927909851,2664.130526841875,1679.656679405075,0,74,74,10,1,,97.1060171919771,100,59,118,33890,15.0837772872904,0.15462604554953,1.72427815250621
ID18268,18268,1,1.11999404430389,2663.9373679497617,1679.2928345801772,0,75,75,10,1,,97.2836676217765,100,59,118,33952,15.3575131287068,0.154753664536131,1.69785511898219
ID18339,18339,1,1.11119282245636,2663.7305815973186,1679.8113447682006,0,76,76,10,1,,97.0085959885387,99,59,120,33856,15.4868292403461,0.153137497773358,1.66371202917794
ID18408,18408,1,1.0739129781723,2663.109947682015,1678.5994654521228,0,77,77,10,1,,96.7363896848138,100,60,117,33761,14.9472009307362,0.148217050594776,1.67083734324381
ID18481,18481,1,1.06875967979431,2661.3082137118345,1678.853864123072,0,78,78,10,1,,94.5042979942693,98,53,118,32982,16.3646699937059,0.149414393894212,1.50137821586967
ID18557,18557,1,1.06521964073181,2662.806817302326,1678.686173607215,0,79,79,10,1,,95.3954154727794,98,57,118,33293,14.8963307084962,0.145698580894997,1.62878267320281
ID18630,18630,1,1.0850795507431,2662.852243152554,1678.3529088720888,0,80,80,10,1,,95.0171919770774,99,53,117,33161,16.2523116700697,0.151982036138042,1.54263647864437
ID18706,18706,1,1.09022569656372,2662.2254452210213,1679.0337726473049,0,81,81,10,1,,95.1404011461318,99,56,120,33204,16.3015865830899,0.151991392455709,1.54005013290702
ID18782,18782,1,1.08419740200043,2660.744340684795,1679.4062135773763,0,82,82,10,1,,96.1719197707736,100,59,118,33564,15.4967260922994,0.148264769900559,1.60263362992451
ID18852,18852,1,1.07087874412537,2659.3569399406233,1679.2119117155535,0,83,83,10,1,,95.0974212034384,99,51,118,33189,15.7641277340599,0.147785891316909,1.55346289256385
ID19074,19074,1,1.03296339511871,2659.1772785446005,1679.3315720705707,0,85,85,10,1,,94.5501432664756,97,52,116,32998,14.7178807207577,0.145289180481951,1.62991525354073
ID19001,19001,1,1.02779948711395,2659.5893198104395,1679.3146616066451,0,86,86,10,1,,94.3438395415473,96,53,116,32926,14.4773643429668,0.143509754169764,1.63566961237508
ID19152,19152,1,1.02259075641632,2660.157796706713,1678.4257620445549,0,87,87,10,1,,93.9169054441261,96,54,114,32777,14.3122596609726,0.142430928254446,1.63621328950924
ID12802,12802,2,1.1499924659729,2651.57862183737,1678.96059340082,0,0,0,10,1,,82.9684813753582,81,46,115,28956,17.9229395563988,0.190818375644048,1.4835717788068
ID13020,13020,2,1.16414821147919,2651.7167997714896,1679.0456440055864,0,1,1,10,1,,83.1805157593123,82,42,114,29030,18.4807781087091,0.19089972386243,1.44298380693775
ID12953,12953,2,1.14836466312408,2651.6039356001925,1678.8271737676578,0,2,2,10,1,,81.4985673352436,80,42,115,28443,18.7358566798474,0.190374494751988,1.39133453511717
ID12876,12876,2,1.11137735843658,2651.976545850809,1679.418904564047,0,3,3,10,1,,83.9512893982808,83,44,115,29299,17.7028613116646,0.178093680876937,1.43378021456467
ID13236,13236,2,1.17094898223877,2651.7630916667886,1679.2308100366301,0,4,4,10,1,,81.3438395415473,79,44,114,28389,18.6085460572551,0.197519566167179,1.44201483008624
ID13087,13087,2,1.17562508583069,2651.2522381839153,1679.248711584916,0,5,5,10,1,,80.9971346704871,79,44,115,28268,18.824430593476,0.198174047024164,1.42332695145259
ID13157,13157,2,1.18414962291718,2651.0883309588085,1679.720445002526,0,6,6,10,1,,81.7421203438396,80,43,116,28528,18.6522001745985,0.2008032490025,1.46569871811901
ID13307,13307,2,1.17042231559753,2650.586604452637,1680.1839388782134,0,7,7,10,1,,82.676217765043,82,46,115,28854,17.6770528411227,0.199073963873843,1.55299203037117
ID13450,13450,2,1.14320969581604,2650.8120011989818,1680.6379828651534,0,8,8,10,1,,81.6189111747851,79,46,113,28485,17.5834884658063,0.194805481395969,1.51362996951854
ID13376,13376,2,1.1269383430481,2650.878743397013,1679.4442428194789,0,9,9,10,1,,83.2722063037249,83,42,117,29062,18.1287810484363,0.182866466018441,1.42023370646529
ID13513,13513,2,1.07078242301941,2649.9174249327025,1678.3294709816955,0,10,10,10,1,,86.3696275071633,87,49,114,30143,16.3850329491859,0.167377690720168,1.511575713361
ID13586,13586,2,1.11351883411407,2649.6561364849454,1678.568473725972,0,11,11,10,1,,87.0659025787966,86,50,116,30386,16.6246151317207,0.178559948316112,1.58693403907431
ID13655,13655,2,1.17858445644379,2649.119827740071,1678.277676010786,0,12,12,10,1,,87.6361031518625,87,52,117,30585,17.154536371009,0.189820424476094,1.63002996804986
ID13721,13721,2,1.12970089912415,2648.429634628419,1678.1307043676375,0,13,13,10,1,,86.5444126074499,86,50,117,30204,16.8811397178654,0.18063410844931,1.56874263551291
ID13792,13792,2,1.19319570064545,2648.3515570938343,1678.35417929822,0,14,14,10,1,,84.7335243553009,85,46,116,29572,17.9591024662649,0.19809252725495,1.56019316590277
ID13863,13863,2,1.09864985942841,2649.4046503505597,1679.262056005376,0,15,15,10,1,,86.1575931232092,86,47,113,30069,16.3051303873633,0.177488195079616,1.59298684318282
ID13933,13933,2,1.10017383098602,2651.040701075542,1679.2606662513786,0,16,16,10,1,,84.810888252149,84,47,114,29599,17.7975135988344,0.172910663397491,1.40500903284898
ID14074,14074,2,1.09054267406464,2651.034376217332,1679.5139523300354,0,17,17,10,1,,84.756446991404,84,46,115,29580,17.4646027884474,0.171102604163458,1.41809621736311
ID14005,14005,2,1.11889910697937,2651.7123650343096,1679.8959159803028,0,18,18,10,1,,82.5931232091691,82,45,115,28825,17.9605429205006,0.180903201307373,1.40892013736643
ID14137,14137,2,1.03614163398743,2653.4090074231776,1679.6847761146332,0,19,19,10,1,,83.5558739255014,83,40,115,29161,17.2455358590135,0.161237864230512,1.34547656139196
ID14209,14209,2,1.12516045570374,2652.695589675723,1679.4526872692522,0,20,20,10,1,,82.9541547277937,81,43,115,28951,18.0216398079308,0.183376130478695,1.42657244746403
ID14279,14279,2,1.03172302246094,2653.5400484122993,1679.7586676548533,0,21,21,10,1,,83.9398280802292,81,47,117,29295,16.7324909679745,0.161602668047954,1.3958167242124
ID14347,14347,2,1.06112229824066,2653.351866291458,1679.405356278751,0,22,22,10,1,,84.2091690544413,82,47,115,29389,17.2942528041738,0.164785662454485,1.37772005554406
ID14421,14421,2,1.05844008922577,2652.8835433997956,1680.0670419300493,0,23,23,10,1,,83.8252148997135,83,43,116,29255,17.692807983355,0.164329092661227,1.3373547208278
ID14493,14493,2,1.0874228477478,2653.7313469924443,1680.7886644998785,0,24,24,10,1,,83.595988538682,83,45,117,29175,17.7427364435595,0.171274941861601,1.37793841750441
ID14573,14573,2,1.08056378364563,2654.509140364514,1680.7934726812864,0,25,25,10,1,,83.6103151862464,81,44,116,29180,17.9570850859885,0.169031341588005,1.34646509513295
ID14651,14651,2,1.07146596908569,2653.9819337917634,1681.0989897461627,0,26,26,10,1,,83.4183381088825,81,45,117,29113,17.8403619167924,0.167348475981009,1.34063054350405
ID14726,14726,2,1.10792458057404,2654.358776544064,1680.6012607111193,0,27,27,10,1,,83.0916905444126,82,43,117,28999,18.4917709177374,0.174254855143509,1.33361849238525
ID14798,14798,2,1.09571921825409,2654.0968746722374,1680.5180364875848,0,28,28,10,1,,82.7220630372493,82,44,113,28870,18.0661333091268,0.173060428674155,1.35102545694193
ID14872,14872,2,1.1195102930069,2654.184778450965,1681.2382951253373,0,29,29,10,1,,83.3008595988539,81,45,117,29072,17.9084043827145,0.179484080564257,1.41565177311951
ID14945,14945,2,1.09663450717926,2653.8483376405184,1681.1671049522156,0,30,30,10,1,,80.567335243553,79,42,116,28118,18.059740233568,0.181489976530116,1.37056645772618
ID15017,15017,2,1.09648644924164,2654.237184353588,1680.640479788918,0,31,31,10,1,,81.6704871060172,81,46,113,28503,16.4256515482654,0.186117245706658,1.5603841581647
ID15083,15083,2,1.12534475326538,2653.552558720212,1680.290256362408,0,32,32,10,1,,82.7994269340974,82,43,114,28897,17.4151440146202,0.185627415666861,1.48875811491953
ID15244,15244,2,1.11123478412628,2652.5259836782493,1679.532408712091,0,33,33,10,1,,82.0888252148997,81,40,114,28649,17.5968785125666,0.183832268104051,1.44880512112719
ID15165,15165,2,1.0806827545166,2652.658106698904,1680.1283057961182,0,34,34,10,1,,82.2636103151862,81,45,112,28710,16.3734916696746,0.181485215909689,1.54350989817108
ID15319,15319,2,1.08672523498535,2653.408909986562,1681.172764631309,0,35,35,10,1,,80.702005730659,80,44,116,28165,18.6939206262164,0.174308695984972,1.28159471231764
ID15391,15391,2,1.09406363964081,2653.306610867523,1681.2492460281367,0,36,36,10,1,,80.7191977077364,79,41,116,28171,18.8756122969392,0.175313319805109,1.27575429671088
ID15530,15530,2,1.07701146602631,2652.8157041432205,1681.3274500332761,0,37,37,10,1,,79.1260744985673,77,42,115,27615,18.5057037434519,0.177232402531616,1.28743386415231
ID15464,15464,2,1.10739707946777,2652.999885984238,1681.646771641991,0,38,38,10,1,,80.6303724928367,80,43,114,28140,17.9567902543901,0.184229614997899,1.39708708776282
ID15603,15603,2,1.05985224246979,2653.630707834343,1682.4027620996042,0,39,39,10,1,,80.6790830945559,79,43,115,28157,18.2844743909846,0.167551564563498,1.26642911521128
ID15680,15680,2,1.03901982307434,2653.7916092566256,1681.9549104659925,0,40,40,10,1,,80.7822349570201,80,42,116,28193,17.9617609356698,0.163770863832164,1.26580296327813
ID15757,15757,2,1.07707917690277,2653.859275753116,1681.6442616181325,0,41,41,10,1,,79.7535816618911,78,43,114,27834,18.5599996301931,0.174689028104976,1.27804146575427
ID15835,15835,2,1.05475842952728,2653.424656846744,1682.0646777068591,0,42,42,10,1,,80.8022922636103,80,43,114,28200,18.1289568147259,0.166016395849763,1.26919159265453
ID15909,15909,2,1.10992169380188,2652.689398314901,1682.1837183926477,0,43,43,10,1,,79.7277936962751,79,40,113,27825,18.913075541542,0.180960305322921,1.29189020240415
ID15985,15985,2,1.10145020484924,2652.7668234138832,1681.7159617183056,0,44,44,10,1,,82.1146131805158,81,45,112,28658,17.0301807376276,0.181239405560717,1.47960534900109
ID16060,16060,2,1.11852967739105,2652.554688032331,1680.9483167907547,0,45,45,10,1,,81.9713467048711,80,42,114,28608,17.3777927935793,0.186907133626634,1.48561606975278
ID16130,16130,2,1.12492823600769,2652.6525388595715,1681.4932405498037,0,46,46,10,1,,83.3982808022923,82,50,116,29106,16.6924202435593,0.187141339044581,1.57519776928423
ID16203,16203,2,1.10279631614685,2652.162406632665,1681.2514599168169,0,47,47,10,1,,83.0974212034384,83,46,117,29001,18.1874568118998,0.175230395640747,1.36248582654612
ID16278,16278,2,1.11058962345123,2652.812749505543,1682.3964762133944,0,48,48,10,1,,84.4412607449857,83,51,116,29470,17.3337792144192,0.176737637329596,1.46332517625482
ID16348,16348,2,1.07005512714386,2651.8211399151664,1681.8656378266692,0,49,49,10,1,,82.9856733524355,81,45,115,28962,17.6334752482254,0.168459275716637,1.35698970849101
ID16417,16417,2,1.10192513465881,2651.910122248947,1683.8700924086256,0,50,50,10,1,,81.2034383954155,80,45,115,28340,16.8591661239914,0.1872908665012,1.51959479238779
ID16491,16491,2,1.10820949077606,2651.568711486759,1683.6563980564158,0,51,51,10,1,,81.4928366762178,81,41,113,28441,17.6447406845977,0.183355493997613,1.4312412579103
ID16562,16562,2,1.09132039546967,2651.9617762975267,1683.5769869554924,0,52,52,10,1,,80.487106017192,80,43,117,28090,18.8102436002819,0.175371898684227,1.27686972192237
ID16712,16712,2,1.12914764881134,2651.012960421655,1682.2064174412585,0,53,53,10,1,,84.458452722063,82,49,118,29476,17.9472925282145,0.179848575341925,1.43467953866326
ID16638,16638,2,1.12826776504517,2651.3771346050635,1681.824227905618,0,54,54,10,1,,84.567335243553,82,48,117,29514,17.9061785090568,0.178506346200209,1.4307095201733
ID16778,16778,2,1.11487460136414,2651.1814221235395,1681.848096972395,0,55,55,10,1,,83.1575931232092,82,47,115,29022,17.0744088585362,0.184406935697685,1.5165702736132
ID16848,16848,2,1.12796974182129,2650.217564150081,1681.5912081111203,0,56,56,10,1,,84.3295128939828,83,49,117,29431,18.1425633111112,0.178844483090529,1.41035996863939
ID16914,16914,2,1.09052562713623,2650.3776099218317,1680.7831372922626,0,57,57,10,1,,83.8080229226361,81,46,116,29249,17.9921868049012,0.170383382663427,1.35622182457359
ID16984,16984,2,1.08080565929413,2650.8186969769354,1681.8559785584898,0,58,58,10,1,,83.7535816618911,82,45,116,29230,17.9014550252177,0.168617240149761,1.35012736553796
ID17060,17060,2,1.05445218086243,2649.977730295366,1681.3166924246618,0,59,59,10,1,,84.3667621776504,81,48,114,29444,16.3432166709326,0.166536490075397,1.4739234150089
ID17146,17146,2,1.06287670135498,2650.0903966581677,1681.9289291418438,0,60,60,10,1,,84.3982808022923,82,47,117,29455,17.1641532839638,0.165900869585745,1.39935610761781
ID17222,17222,2,1.1112174987793,2650.553801622933,1682.7063239016538,0,61,61,10,1,,83.8853868194842,82,49,116,29276,17.8067060427861,0.176577379516094,1.41399310179817
ID17298,17298,2,1.11775302886963,2650.393086298853,1681.3459496149123,0,62,62,10,1,,84.4097421203438,82,48,118,29459,17.8565811684449,0.178362531823111,1.43103073183398
ID17375,17375,2,1.11928129196167,2650.261194627187,1680.9559844665966,0,63,63,10,1,,83.2464183381089,82,42,116,29053,18.7345958196498,0.175781590458095,1.32861135041168
ID17447,17447,2,1.12126135826111,2651.6302901429262,1681.1783609443778,0,64,64,10,1,,83.2464183381089,83,42,116,29053,18.9268713694574,0.175856626280204,1.31559158985578
ID17529,17529,2,1.12985837459564,2651.119317729195,1681.777329892009,0,65,65,10,1,,82.406876790831,81,42,116,28760,17.7885265469568,0.186788434768877,1.45824384343903
ID17603,17603,2,1.09852313995361,2651.217793189439,1681.708681084853,0,66,66,10,1,,84.0286532951289,83,47,115,29326,17.4877390108015,0.175155468623517,1.43235975793911
ID17678,17678,2,1.11474323272705,2650.6707690750936,1681.5963740122,0,67,67,10,1,,83.0085959885387,81,44,114,28970,17.9394715234404,0.179227511924691,1.4065348323053
ID17762,17762,2,1.1456550359726,2650.001570130618,1682.3210151618803,0,68,68,10,1,,82.6934097421203,81,41,116,28860,17.9321994825726,0.188711562509072,1.46416276283457
