LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID4755,4755,21,0.2826040983200073,377.0582228753677,397.7779928155662,0.0,130.0,130,15.0,1,,25.076101468624834,25.0,10.0,40.0,18782.0,5.265499429909262,0.5279628829902935,3.291099641635567
ID4775,4775,21,0.281827449798584,377.6631495462114,399.55658583719327,0.0,131.0,131,15.0,1,,25.157543391188252,25.0,10.0,38.0,18843.0,4.7761956925887725,0.5361126315106486,3.6766229430598525
ID4813,4813,21,0.28143754601478577,376.78918796292135,401.72808991730153,0.0,132.0,132,15.0,1,,24.630173564753004,24.0,12.0,36.0,18448.0,4.970307299250175,0.5500560939381597,3.517011536257465
ID4793,4793,21,0.2721061110496521,374.86006567485185,403.0344574195261,0.0,133.0,133,15.0,1,,24.142857142857142,24.0,10.0,39.0,18083.0,5.101079141060386,0.5237049225340713,3.2534368713183817
ID4833,4833,21,0.2798517048358917,375.1528747527224,404.92034283504256,0.0,134.0,134,15.0,1,,25.15086782376502,25.0,11.0,37.0,18838.0,4.710886234264767,0.5393940321421623,3.7414219749378628
ID4853,4853,21,0.28162866830825806,375.0870544063377,406.0849596320686,0.0,135.0,135,15.0,1,,24.79706275033378,25.0,12.0,39.0,18573.0,5.179550692070272,0.5220235359641132,3.284028100951401
ID4893,4893,21,0.28528892993927,374.38969592014945,407.2867530483871,0.0,136.0,136,15.0,1,,25.497997329773032,26.0,13.0,40.0,19098.0,5.117241355022675,0.5262322669300159,3.4360304918029647
ID4873,4873,21,0.27917200326919556,374.89412314654044,407.6169754482166,0.0,137.0,137,15.0,1,,24.51935914552737,24.0,11.0,38.0,18365.0,5.049086497087033,0.5402577174477028,3.4066999628179504
ID4914,4914,21,0.2707233130931854,376.5111489628793,406.6611884098697,0.0,138.0,138,15.0,1,,24.819759679572762,25.0,6.0,37.0,18590.0,4.95928173662663,0.5161635479220545,3.407611430766051
ID4936,4936,21,0.288033664226532,377.37874372380037,408.59728869689167,0.0,139.0,139,15.0,1,,26.16822429906542,27.0,12.0,39.0,19600.0,5.275410080914575,0.5146219413888026,3.3707929687758957
