LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID162689,162689,19,0.3118043541908264,645.743701510159,76.62777656048407,0.0,52.0,52,11.5,1,,36.51942740286299,36.0,19.0,54.0,17858.0,5.920592266506342,0.1507086686837645,1.615703442275164
ID162694,162694,63,0.10989756882190704,217.90373607880503,414.12804757007143,0.0,52.0,52,11.5,1,,27.155419222903884,26.0,10.0,44.0,13279.0,5.801389767614069,0.04138772571756747,0.372060504440025
ID162695,162695,21,0.1714753806591034,700.2687522942739,551.485206107567,0.0,52.0,52,11.5,1,,28.33128834355828,29.0,12.0,42.0,13854.0,5.617655731596299,0.09045371379247162,0.8366818842505102
ID162692,162692,18,0.25022393465042114,2593.92800867803,249.63763489878482,0.0,52.0,52,11.5,1,,36.74233128834356,37.0,11.0,55.0,17967.0,7.711968256549251,0.09727359720038808,0.8447175520137646
ID162693,162693,23,0.3094324767589569,1987.9752134468024,275.4379018626854,0.0,52.0,52,11.5,1,,38.62167689161554,39.0,22.0,55.0,18886.0,6.384376778856606,0.13740238084215933,1.461580491467061
ID162698,162698,27,0.6303067803382874,2437.271953174786,677.063614315988,0.0,52.0,52,11.5,1,,46.38241308793456,45.0,13.0,80.0,22681.0,11.933515342403071,0.2554831906115969,1.5818538947199774
ID162699,162699,64,0.1094905436038971,2008.4882962998174,711.1294960052875,0.0,52.0,52,11.5,1,,28.87321063394683,29.0,12.0,47.0,14119.0,5.355810973802175,0.05228781690727509,0.5357544678803406
ID162696,162696,22,0.9562962651252747,2758.4785292758224,557.3597400300055,0.0,52.0,52,11.5,1,,49.99386503067485,40.0,12.0,131.0,24447.0,27.930790548168872,0.24102664701884557,0.695260303328462
ID162697,162697,26,0.6311399340629578,1366.1483947654726,591.1399861485562,0.0,52.0,52,11.5,1,,44.515337423312886,44.0,17.0,78.0,21768.0,11.557955794614218,0.2708549330959971,1.641721202177588
ID162702,162702,25,0.1832571178674698,2705.189511436561,735.457096075956,0.0,52.0,52,11.5,1,,34.50306748466258,35.0,11.0,51.0,16872.0,6.266330370237514,0.07655381413655613,0.7830788690304454
ID162703,162703,31,0.676133394241333,1651.7939701107339,843.7671388995947,0.0,52.0,52,11.5,1,,43.034764826175866,41.0,19.0,81.0,21044.0,13.037808277005007,0.2903946279234754,1.4856307189970357
ID162700,162700,24,0.1845434308052063,2819.598321979533,734.4971289642841,0.0,52.0,52,11.5,1,,38.9079754601227,40.0,22.0,54.0,19026.0,5.720408333990964,0.07729577617966525,0.9760282854276914
ID162701,162701,30,0.21004001796245575,1099.0996723758901,735.3062339806398,0.0,52.0,52,11.5,1,,31.703476482617585,32.0,8.0,52.0,15503.0,6.626759600840706,0.10431111875673718,0.903805179923753
ID162706,162706,33,0.920777440071106,916.9637258208178,1166.8989651648517,0.0,52.0,52,11.5,1,,43.554192229038854,34.0,5.0,140.0,21298.0,26.90796449168765,0.2815931818065072,0.7112971361549827
ID162707,162707,32,1.2451986074447632,1427.3112078164595,1353.1189339456753,0.0,52.0,52,11.5,1,,55.68711656441718,46.0,12.0,157.0,27231.0,30.853139995977482,0.36941739163481885,0.9737934641507933
ID162704,162704,28,0.2577027380466461,923.9275629198487,1073.306220083995,0.0,52.0,52,11.5,1,,33.081799591002046,33.0,6.0,58.0,16177.0,8.522959351017581,0.1202545226882795,0.8333230943365644
ID162705,162705,34,0.5004110932350159,1174.2623312108203,1154.7709581924205,0.0,52.0,52,11.5,1,,42.875255623721884,43.0,19.0,70.0,20966.0,8.559984893631231,0.22072287225381765,1.8113149715941015
ID162710,162710,0,0.26553311944007874,659.087733762105,1465.0566846413315,0.0,52.0,52,11.5,1,,37.35787321063395,37.0,22.0,55.0,18268.0,5.700944016618023,0.12236761172051908,1.4288831714513062
ID162711,162711,1,0.9373831748962402,800.3235258969304,1542.8596910629649,0.0,52.0,52,11.5,1,,51.740286298568506,48.0,17.0,111.0,25301.0,19.466238972999655,0.33404903441942035,1.3311138446901871
ID162714,162714,2,0.5045933127403259,3003.984511124075,1653.0657096836921,0.0,52.0,52,11.5,1,,44.1881390593047,44.0,19.0,75.0,21608.0,9.815165917121474,0.201316538394912,1.5088986170862715
ID162715,162715,3,0.16629789769649506,632.5540927585791,1803.8015375043528,0.0,52.0,52,11.5,1,,35.68098159509202,35.0,16.0,55.0,17448.0,6.120750973297276,0.06425101822998658,0.7038790173384546
ID162712,162712,4,1.0910457372665405,2715.2848501991916,1548.8969784186847,0.0,52.0,52,11.5,1,,53.87116564417178,47.0,15.0,148.0,26343.0,25.751288501726368,0.3432728952144439,1.0692091466918847
ID162713,162713,5,0.16596917808055878,1162.5626378822722,1587.3963651896925,0.0,52.0,52,11.5,1,,38.0879345603272,39.0,23.0,55.0,18625.0,5.307591766174619,0.06592661917921995,0.8876738034204518
ID162718,162718,59,0.1261131763458252,0.0,1966.0,0.0,52.0,52,11.5,1,,29.742331288343557,37.0,0.0,57.0,14544.0,17.850215463543872,0.1387292395427664,0.4059841447783011
ID162719,162719,12,0.18449093401432037,2378.764883141749,1990.3410821452806,0.0,52.0,52,11.5,1,,35.68507157464213,36.0,15.0,55.0,17450.0,6.6084119614816235,0.07784550667646163,0.7800033956430902
ID162716,162716,9,0.11592172831296921,531.6207168409062,1827.3638456143703,0.0,52.0,52,11.5,1,,32.24539877300614,32.0,15.0,51.0,15768.0,6.088916319105075,0.03301221376858873,0.33847526316420995
ID162717,162717,6,0.12056594341993332,755.2571973528098,1909.6680455324765,0.0,52.0,52,11.5,1,,45.920245398773005,46.0,31.0,65.0,22455.0,5.376384604459193,0.033718384392918944,0.5571965058752553
ID162722,162722,10,0.130684033036232,1520.5732720877672,2017.3706043734708,0.0,52.0,52,11.5,1,,35.214723926380366,35.0,20.0,55.0,17220.0,5.520166825208764,0.054921435396799154,0.6642381923953486
ID162723,162723,13,0.1458304226398468,1727.3232206830185,2022.5450167433191,0.0,52.0,52,11.5,1,,37.88343558282209,37.0,24.0,53.0,18525.0,5.548658793086118,0.055826486640796265,0.7220031266741578
ID162720,162720,,0.19764593243598938,0.0,2000.0,0.0,52.0,52,11.5,1,,41.466257668711656,51.0,0.0,83.0,20277.0,24.818921806029255,0.14611706311612555,0.4260042022944098
ID162721,162721,,0.10690362006425858,275.3614713970564,2003.3288799002753,0.0,52.0,52,11.5,1,,37.71165644171779,37.0,24.0,50.0,18441.0,5.5781231710346875,0.026788360645218494,0.3527627379960498
ID162726,162726,62,0.12868480384349823,280.42471934986787,2036.6602338364737,0.0,52.0,52,11.5,1,,38.60122699386503,39.0,20.0,61.0,18876.0,7.261683528750672,0.14232363689676852,1.3245905641008784
ID162727,162727,15,0.585939884185791,0.0,2047.0,0.0,52.0,52,11.5,1,,49.850715746421265,62.0,0.0,131.0,24377.0,45.59142549186301,0.3131892613006975,0.5215521768249989
ID162724,162724,14,1.3884994983673096,987.7241336208108,2023.8627958177913,0.0,52.0,52,11.5,1,,62.26584867075665,50.0,17.0,173.0,30448.0,35.51573882446407,0.3487581559042237,0.9066702017531997
ID162725,162725,,0.11423007398843765,1493.849578806283,2027.241425115281,0.0,52.0,52,11.5,1,,32.25562372188139,32.0,15.0,55.0,15773.0,6.806615489029911,0.022363050510945014,0.20731471155285652
ID162754,162754,3,0.15776756405830383,632.7764974992326,1804.9038343138516,0.0,53.0,53,11.5,1,,35.50306748466258,35.0,12.0,56.0,17361.0,6.296018355169649,0.057855256005409854,0.6168029747447579
ID162755,162755,9,0.12253258377313614,534.646455752942,1829.3949606006452,0.0,53.0,53,11.5,1,,32.5521472392638,32.0,17.0,50.0,15918.0,5.847957511836365,0.03850990422294003,0.41282617346385847
ID162752,162752,5,0.17615275084972382,1162.7359390119484,1585.6898576532362,0.0,53.0,53,11.5,1,,38.24539877300614,39.0,22.0,53.0,18702.0,5.534273270230588,0.07161812540907075,0.9237011576863605
ID162753,162753,2,0.4878901541233063,3004.1938542526937,1654.6521673116224,0.0,53.0,53,11.5,1,,44.194274028629856,44.0,20.0,71.0,21611.0,9.051825280934096,0.19872556493222654,1.6188022898440624
ID162758,162758,12,0.18531665205955505,2381.2304000765357,1991.0437703471878,0.0,53.0,53,11.5,1,,35.49693251533742,36.0,12.0,56.0,17358.0,7.197484390734216,0.0763112703119009,0.6993440496614411
ID162759,162759,10,0.15167100727558136,1522.9656611369528,2019.0649573858557,0.0,53.0,53,11.5,1,,35.41513292433538,35.0,17.0,50.0,17318.0,5.634118841087015,0.0539350946636561,0.6433546549352928
ID162756,162756,6,0.10618645697832108,757.3997548799923,1910.4348597017815,0.0,53.0,53,11.5,1,,45.37014314928425,45.0,31.0,66.0,22186.0,4.919017147010271,0.02627183191894393,0.4722258496567968
ID162757,162757,59,0.12373027950525284,0.0,1968.0,0.0,53.0,53,11.5,1,,30.03476482617587,37.0,0.0,56.0,14687.0,18.110793414717218,0.13791026619562155,0.40198082374061667
ID162763,162763,62,0.12075699120759964,281.0557372034594,2036.1048831313246,0.0,53.0,53,11.5,1,,37.940695296523515,37.0,19.0,58.0,18553.0,6.684530735580188,0.11971577757996661,1.2136904915256286
ID162760,162760,13,0.15269580483436584,1726.749344261403,2022.7714431568033,0.0,53.0,53,11.5,1,,37.805725971370144,37.0,24.0,55.0,18487.0,5.611124775339295,0.057772178373116434,0.735977021282635
ID162761,162761,14,1.379514455795288,987.5024405971366,2024.8362838187427,0.0,53.0,53,11.5,1,,62.22699386503067,49.0,14.0,192.0,30429.0,35.684001434293585,0.34578323244050085,0.8961156983448513
ID162764,162764,15,0.6267798542976379,0.0,2047.0,0.0,53.0,53,11.5,1,,50.2678936605317,62.0,0.0,127.0,24581.0,45.859995110083354,0.31600959711797555,0.5264145626779575
ID162765,162765,65,0.12066606432199478,288.0,2047.0,0.0,53.0,53,11.5,1,,27.793456032719835,34.0,0.0,58.0,13591.0,17.041904660741068,0.1512599000703066,0.42855330520242535
ID162730,162730,20,0.22965586185455322,1985.4983987502276,160.9372193237471,0.0,53.0,53,11.5,1,,35.35787321063395,35.0,12.0,54.0,17290.0,6.829056199962928,0.09665935930420166,0.9126990653068258
ID162731,162731,17,0.20205478370189667,1999.3353969613565,173.2461424995742,0.0,53.0,53,11.5,1,,34.603271983640084,34.0,1.0,54.0,16921.0,7.494401566900141,0.07819997271517393,0.6697573482577083
ID162729,162729,19,0.31258857250213623,647.9948717403183,77.86723671991373,0.0,53.0,53,11.5,1,,36.47034764826176,36.0,19.0,58.0,17834.0,6.664965294650305,0.14736271477001828,1.4055907402008194
ID162735,162735,21,0.18009473383426666,699.3962874714186,552.6426456112814,0.0,53.0,53,11.5,1,,28.26993865030675,29.0,7.0,46.0,13824.0,6.179747477823925,0.0869045062511388,0.7315348825581096
ID162732,162732,18,0.24674086272716522,2595.788848806667,248.28169626432228,0.0,53.0,53,11.5,1,,36.77300613496933,37.0,14.0,55.0,17982.0,7.608747619015933,0.10026528917485439,0.8808443024023809
ID162733,162733,23,0.2936711013317108,1989.2205959002397,275.97606548718886,0.0,53.0,53,11.5,1,,38.5439672801636,39.0,22.0,58.0,18848.0,6.007049257814726,0.13930732253512182,1.5691276418282833
ID162738,162738,27,0.6500135660171509,2437.9631387404434,676.5597824215228,0.0,53.0,53,11.5,1,,46.80163599182004,45.0,19.0,85.0,22886.0,12.133796343745377,0.2604722618443375,1.594125530084083
ID162739,162739,64,0.10520081222057343,2011.7195966675176,713.8886936805375,0.0,53.0,53,11.5,1,,28.498977505112475,29.0,13.0,44.0,13936.0,4.922816044178461,0.045999946796201716,0.5091799965379974
ID162736,162736,22,0.9673059582710266,2757.2425772399224,556.8977039417508,0.0,53.0,53,11.5,1,,50.06339468302659,40.0,6.0,139.0,24481.0,28.121262402464268,0.2462042729823372,0.7034315246875685
ID162737,162737,26,0.64939945936203,1368.787394199011,589.3838476794492,0.0,53.0,53,11.5,1,,44.6359918200409,44.0,19.0,77.0,21827.0,11.635270585873386,0.27536374913963013,1.6565761139786328
ID162742,162742,30,0.21159926056861877,1102.6058082953793,738.5680241793142,0.0,53.0,53,11.5,1,,31.2719836400818,32.0,3.0,55.0,15292.0,6.823420698778485,0.10573714389515615,0.876514195375218
ID162743,162743,31,0.6558298468589783,1651.9873560006051,843.5412817576737,0.0,53.0,53,11.5,1,,42.879345603271986,41.0,15.0,80.0,20968.0,12.332308077635233,0.2912663927018098,1.5685859050783275
ID162740,162740,24,0.1776929795742035,2822.0349027361185,733.7261650394051,0.0,53.0,53,11.5,1,,38.66053169734151,39.0,24.0,58.0,18905.0,5.358012282400808,0.07403307357234117,0.9947231796987492
ID162741,162741,25,0.18856123089790344,2706.1974137245898,735.3470137409153,0.0,53.0,53,11.5,1,,34.6359918200409,34.0,12.0,55.0,16937.0,6.404597244853527,0.0752495098160423,0.756937849267399
ID162746,162746,33,0.914006233215332,917.5000203689771,1165.654172773806,0.0,53.0,53,11.5,1,,43.27811860940695,33.0,9.0,130.0,21163.0,26.88874223068454,0.27828905973447304,0.7008013698904441
ID162747,162747,32,1.2311155796051025,1427.1663988887883,1353.8920786310862,0.0,53.0,53,11.5,1,,55.787321063394685,46.0,10.0,161.0,27280.0,29.834031391668873,0.3700266553649185,1.0100841432854288
ID162744,162744,28,0.2771848440170288,925.2126070845983,1072.7668122406465,0.0,53.0,53,11.5,1,,33.34764826175869,33.0,9.0,63.0,16307.0,9.054808046627624,0.1278917773882381,0.8352012817064133
ID162745,162745,34,0.5146141052246094,1175.3043114593304,1155.869606295644,0.0,53.0,53,11.5,1,,43.030674846625764,43.0,21.0,67.0,21042.0,8.882721747876955,0.22520226279231362,1.7808488267128426
ID162750,162750,1,0.9356773495674133,801.3958863016711,1542.1020727855491,0.0,53.0,53,11.5,1,,51.43558282208589,46.0,10.0,106.0,25152.0,19.23944360642017,0.3274418825240493,1.318924285262804
ID162751,162751,4,1.090684175491333,2715.409509445601,1547.0603665274102,0.0,53.0,53,11.5,1,,53.97137014314929,47.0,16.0,136.0,26392.0,25.352498469611383,0.34261419298558293,1.0864926430424822
ID162749,162749,0,0.2615068852901459,659.0172457878729,1466.6077518942284,0.0,53.0,53,11.5,1,,37.30879345603272,36.0,21.0,55.0,18244.0,5.990835245849113,0.12047475744573283,1.3392072984914596
ID162839,162839,,0.10655325651168823,1113.0,0.0,0.0,54.0,54,11.5,1,,19.793456032719835,26.0,0.0,42.0,9679.0,12.023043027707928,0.16785492123529422,0.47324104912724174
ID162842,162842,17,0.2151007503271103,2001.8999467094247,170.89090583824782,0.0,54.0,54,11.5,1,,35.07361963190184,35.0,6.0,54.0,17151.0,7.0127737217920085,0.08929713527219707,0.8199963564096124
ID162843,162843,18,0.24405986070632935,2596.6191984378747,245.85732210586926,0.0,54.0,54,11.5,1,,36.63394683026585,37.0,14.0,55.0,17914.0,7.450585366294786,0.09594768511092296,0.8609302920226561
ID162840,162840,19,0.3025971055030823,650.1514801615718,78.83161564099503,0.0,54.0,54,11.5,1,,36.7321063394683,36.0,18.0,58.0,17962.0,6.309943027085282,0.15226238290668365,1.5384791992408997
ID162841,162841,20,0.2246449738740921,1990.2561712002234,157.85415055055216,0.0,54.0,54,11.5,1,,35.97341513292434,36.0,17.0,59.0,17591.0,6.862922237111495,0.10004904593969688,0.9534622217864339
ID162846,162846,22,1.0135501623153687,2760.946144911653,553.9758790361282,0.0,54.0,54,11.5,1,,51.22290388548057,41.0,11.0,143.0,25048.0,28.64139155841818,0.26173019183799373,0.7419718089342174
ID162847,162847,21,0.17506635189056396,700.876374434585,555.484126997399,0.0,54.0,54,11.5,1,,28.72597137014315,29.0,10.0,45.0,14047.0,5.781060116704302,0.09587434141538054,0.8694385020609917
ID162844,162844,23,0.29997143149375916,1992.3157872359996,275.7337915838876,0.0,54.0,54,11.5,1,,38.58282208588957,39.0,24.0,54.0,18867.0,5.89993326329328,0.1388909324678067,1.595029226326488
ID162850,162850,64,0.11029410362243652,2013.7568479868169,715.8970585390481,0.0,54.0,54,11.5,1,,28.957055214723926,29.0,12.0,49.0,14160.0,5.080922644267183,0.05556339646286441,0.5999931199105584
ID162851,162851,24,0.17847715318202972,2823.082657607743,732.8492771548816,0.0,54.0,54,11.5,1,,38.66462167689161,39.0,22.0,59.0,18907.0,5.539537094314218,0.07188421603454438,0.9361726534206483
ID162848,162848,26,0.6428857445716858,1372.3677875305052,588.8283806760596,0.0,54.0,54,11.5,1,,44.75255623721881,44.0,21.0,77.0,21884.0,11.571504296761338,0.27573636033341586,1.6718261987347092
ID162849,162849,27,0.6660104393959045,2441.1475950727345,677.2158249993162,0.0,54.0,54,11.5,1,,46.69120654396728,46.0,20.0,83.0,22832.0,12.4698301640382,0.2602647573000586,1.5465292061140703
ID162854,162854,31,0.6539967656135559,1655.6727817336139,842.7663211482175,0.0,54.0,54,11.5,1,,42.351738241308794,41.0,15.0,80.0,20710.0,12.835777118134448,0.28139595209526114,1.44915075067074
ID162855,162855,28,0.27749553322792053,924.7012334003614,1072.3194103303965,0.0,54.0,54,11.5,1,,32.95705521472393,32.0,10.0,59.0,16116.0,8.982918462134394,0.12196186176164087,0.7976399333044968
